gene_a,gene_b,guide_a,guide_b,m_a0,m_0b,m_ab,mu,delta,rho_star,n_double,n_single_a,n_single_b,noise,lower_0.05,upper_0.05,sign_0.05,lower_0.1,upper_0.1,sign_0.1,lower_0.2,upper_0.2,sign_0.2,lower_0.3,upper_0.3,sign_0.3
MAP2K1,MAP2K2,1128285887,1161407191,-0.4672143426067418,0.5854735255105836,0.9266322303504477,0.9494587503608551,1.7578317978074611,0.9871808534057334,1,2,2,1.2319968179497607,0.4368020639668071,3.078861531648115,POSITIVE,0.3477691480759135,3.167894447539009,POSITIVE,0.16970331629412683,3.3459602793207956,POSITIVE,-0.008362515487660094,3.5240261111025823,UNRESOLVED
MAP2K1,MAP2K2,1128285887,1161411022,-0.4672143426067418,0.7276326065694114,0.7481122049902722,0.9494587503608551,1.4371526913884578,0.8771152644728433,1,2,2,1.2319968179497607,0.12323091160074506,2.7510744711761705,POSITIVE,0.041305949762793004,2.8329994330141224,POSITIVE,-0.12254397391311111,2.996849356690027,UNRESOLVED,-0.286393897589015,3.1606992803659306,UNRESOLVED
MAP2K1,MAP2K2,1128285887,1161408011,-0.4672143426067418,0.7916590615941684,1.254132445847925,0.9494587503608551,1.8791464772213535,1.1935083915210472,1,2,2,1.2319968179497607,0.5684260201848788,3.1898669342578283,POSITIVE,0.48970238109816444,3.2685905733445426,POSITIVE,0.33225510292473603,3.426037851517971,POSITIVE,0.17480782475130785,3.5834851296913994,POSITIVE
MAP2K1,MAP2K2,1128291502,1161407654,-0.24320821767783823,0.5181551370738514,-1.92768355708433,0.9494587503608551,-1.2531717261194881,0.7716714456098616,1,2,2,1.2319968179497607,-2.5663670731355337,0.06002362089655744,UNRESOLVED,-2.6475656022018184,0.14122214996284232,UNRESOLVED,-2.8099626603343886,0.3036192080954121,UNRESOLVED,-2.972359718466958,0.46601626622798165,UNRESOLVED
MAP2K1,MAP2K2,1128291502,1161407191,-0.24320821767783823,0.5854735255105836,-2.075393920682203,0.9494587503608551,-1.4682004781540932,0.9431782416528668,1,2,2,1.2319968179497607,-2.778029905748302,-0.15837105055988432,NEGATIVE,-2.8558625153927504,-0.08053844091543594,NEGATIVE,-3.011527734681647,0.0751267783734606,UNRESOLVED,-3.1671929539705435,0.23079199766235692,UNRESOLVED
MAP2K1,MAP2K2,1128291502,1161411022,-0.24320821767783823,0.7276326065694114,-1.81561889814476,0.9494587503608551,-1.3505845366754778,0.9548187441705026,1,2,2,1.2319968179497607,-2.6533060102167454,-0.04786306313421029,NEGATIVE,-2.724030665808252,0.022861592457296576,UNRESOLVED,-2.865479976991266,0.1643109036403103,UNRESOLVED,-3.0069292881742795,0.30576021482332405,UNRESOLVED
MAP2K1,MAP2K2,1128291502,1161408011,-0.24320821767783823,0.7916590615941684,-2.431973092405856,0.9494587503608551,-2.0309651859613314,1.5038988010009193,1,2,2,1.2319968179497607,-3.330485336751361,-0.7314450351713018,NEGATIVE,-3.39800866959163,-0.6639217023310326,NEGATIVE,-3.5330553352721683,-0.5288750366504946,NEGATIVE,-3.668102000952706,-0.3938283709699566,NEGATIVE
PRMT1,PRMT5,1114465942,1167472591,-2.300721650167544,-2.4040344650121277,-3.212073094596994,0.9494587503608551,2.442141770943533,0.36981563792961436,1,2,2,0.8039334938298504,1.3080245963186135,3.576258945568452,POSITIVE,0.9778409155235444,3.9064426263635212,POSITIVE,0.3174735539334059,4.5668099879536594,POSITIVE,-0.3428938076567323,5.227177349543798,UNRESOLVED
PRMT1,PRMT5,1114465989,1167472591,-1.601288020792619,-2.4040344650121277,-3.278264880935673,0.9494587503608551,1.676516355229929,0.2839512552090969,1,2,2,0.8039334938298504,0.5773708620737557,2.775661848386102,POSITIVE,0.28215886274743296,3.070873847712425,POSITIVE,-0.3082651359052129,3.6612978463650707,UNRESOLVED,-0.8986891345578587,4.251721845017716,UNRESOLVED
PRMT1,PRMT5,1114466734,1167472591,-0.8632976965339071,-2.4040344650121277,-3.303101807472018,0.9494587503608551,0.9136891044348721,0.17685732671963142,1,2,2,0.8039334938298504,-0.1485568725083657,1.9759350813781098,UNRESOLVED,-0.40686935562175286,2.234247564491497,UNRESOLVED,-0.9234943218485274,2.7508725307182713,UNRESOLVED,-1.4401192880753015,3.2674974969450457,UNRESOLVED
PRMT1,PRMT5,1114466155,1167472591,-1.729949299637241,-2.4040344650121277,-3.467494253263202,0.9494587503608551,1.615948261747022,0.26785591055875274,1,2,2,0.8039334938298504,0.5103697046486178,2.721526818845426,POSITIVE,0.20872464138006364,3.0231718821139806,POSITIVE,-0.39456548515704415,3.626462008651088,UNRESOLVED,-0.9978556116941519,4.229752135188196,UNRESOLVED
PRMT1,PRMT5,1114465942,1167472594,-2.300721650167544,-1.341391452050201,-2.218393600654586,0.9494587503608551,2.3731782519240143,0.4282918507371299,1,2,2,0.8039334938298504,1.292193227947191,3.4541632759008376,POSITIVE,1.0151416978002183,3.7312148060478103,POSITIVE,0.4610386375062727,4.285317866341756,POSITIVE,-0.09306442278767246,4.839420926635701,UNRESOLVED
PRMT1,PRMT5,1114465989,1167472594,-1.601288020792619,-1.341391452050201,-2.897218064760442,0.9494587503608551,0.9949201584432332,0.20549421273095825,1,2,2,0.8039334938298504,-0.051093184064843644,2.04093350095131,UNRESOLVED,-0.29317303274307016,2.2830133496295364,UNRESOLVED,-0.7773327300995232,2.76717304698599,UNRESOLVED,-1.261492427455976,3.2513327443424425,UNRESOLVED
PRMT1,PRMT5,1114466734,1167472594,-0.8632976965339071,-1.341391452050201,-2.450327951595879,0.9494587503608551,0.7038199473490843,0.17151252727113722,1,2,2,0.8039334938298504,-0.3052938789460571,1.7129337736442256,UNRESOLVED,-0.5104742114113481,1.9181141061095166,UNRESOLVED,-0.9208348763419298,2.3284747710400984,UNRESOLVED,-1.3311955412725118,2.7388354359706804,UNRESOLVED
PRMT1,PRMT5,1114466155,1167472594,-1.729949299637241,-1.341391452050201,-2.373825901759661,0.9494587503608551,1.6469736002886364,0.33136579965242763,1,2,2,0.8039334938298504,0.5945271938383283,2.6994200067389444,POSITIVE,0.3460142812178708,2.9479329193594017,POSITIVE,-0.15101154402304462,3.444958744600317,UNRESOLVED,-0.6480373692639596,3.9419845698412326,UNRESOLVED
PRMT1,PRMT5,1114465942,1167472269,-2.300721650167544,-2.2451664752890554,-2.84044665222245,0.9494587503608551,2.6549002235950048,0.41194418848118586,1,2,2,0.8039334938298504,1.5287264484562388,3.7810739987337705,POSITIVE,1.2064861671473235,4.103314280042686,POSITIVE,0.5620056045294923,4.747794842660517,POSITIVE,-0.08247495808833838,5.3922754052783475,UNRESOLVED
PRMT1,PRMT5,1114465989,1167472269,-1.601288020792619,-2.2451664752890554,-2.994974127014338,0.9494587503608551,1.8009391194281914,0.31345909724038745,1,2,2,0.8039334938298504,0.7097370257581717,2.892141213098211,POSITIVE,0.4224684259180025,3.1794098129383803,POSITIVE,-0.15206877376233607,3.7539470126187187,UNRESOLVED,-0.7266059734426742,4.328484212299057,UNRESOLVED
PRMT1,PRMT5,1114466734,1167472269,-0.8632976965339071,-2.2451664752890554,-2.040798258625423,0.9494587503608551,2.017124663558395,0.4028302205558307,1,2,2,0.8039334938298504,0.9628220861013108,3.0714272410154786,POSITIVE,0.7124530024740772,3.3217963246427127,POSITIVE,0.21171483521960988,3.82253449189718,POSITIVE,-0.28902333203485764,4.323272659151647,UNRESOLVED
PRMT1,PRMT5,1114466155,1167472269,-1.729949299637241,-2.2451664752890554,-3.190712671575863,0.9494587503608551,1.7338618537112886,0.29517399244218856,1,2,2,0.8039334938298504,0.6362266960990379,2.831497011323539,POSITIVE,0.3425250323166378,3.1251986751059393,POSITIVE,-0.24487829524816296,3.7126020026707405,UNRESOLVED,-0.8322816228129637,4.300005330235541,UNRESOLVED
PRMT1,PRMT5,1114465942,1167472257,-2.300721650167544,-1.7974386777679054,-2.275485187085543,0.9494587503608551,2.772133891210762,0.4622474429069543,1,2,2,0.8039334938298504,1.6683465059480533,3.8759212764734703,POSITIVE,1.3684926145151954,4.175775167906329,POSITIVE,0.7687848316494796,4.775482950772044,POSITIVE,0.16907704878376384,5.37519073363776,POSITIVE
PRMT1,PRMT5,1114465989,1167472257,-1.601288020792619,-1.7974386777679054,-2.07945918887757,0.9494587503608551,2.2687262600438096,0.42825191249181926,1,2,2,0.8039334938298504,1.1999105562498475,3.3375419638377717,POSITIVE,0.9350283462857356,3.6024241738018836,POSITIVE,0.4052639263575122,4.132188593730107,POSITIVE,-0.12450049357071125,4.66195301365833,UNRESOLVED
PRMT1,PRMT5,1114466734,1167472257,-0.8632976965339071,-1.7974386777679054,-2.425960290262795,0.9494587503608551,1.1842348343998728,0.2597203355471282,1,2,2,0.8039334938298504,0.15231864681884622,2.2161510219808993,POSITIVE,-0.07566404693232998,2.4441337157320753,UNRESOLVED,-0.5316294344346821,2.9000991032344277,UNRESOLVED,-0.9875948219370345,3.35606449073678,UNRESOLVED
PRMT1,PRMT5,1114466155,1167472257,-1.729949299637241,-1.7974386777679054,-2.304949814872195,0.9494587503608551,2.171896912893806,0.40025334394619044,1,2,2,0.8039334938298504,1.0966481451576129,3.247145680629999,POSITIVE,0.8253328712512702,3.518460954536342,POSITIVE,0.28270232343858437,4.0610915023490275,POSITIVE,-0.259928224374101,4.603722050161713,UNRESOLVED
SIRPB1,TRPS1,1046542498,1168925904,0.9512182668976921,0.7337109032185272,0.67446066485463,0.9494587503608551,-0.06100975490073424,0.28049512379142677,2,2,2,0.19340807020691597,-0.26529319329160844,0.14327368349013997,UNRESOLVED,-0.2761685614755667,0.15414905167409823,UNRESOLVED,-0.2979192978434832,0.17589978804201473,UNRESOLVED,-0.31967003421139967,0.1976505244099312,UNRESOLVED
SIRPB1,TRPS1,1046542458,1168924961,0.27644081289948735,0.6600699812957915,0.1869462012592203,0.9494587503608551,0.19989415742479655,0.20770237371502218,2,2,2,0.19340807020691597,-0.04163424810844099,0.44142256295803406,UNRESOLVED,-0.08975458343476256,0.48954289828435565,UNRESOLVED,-0.1859952540874057,0.5857835689369988,UNRESOLVED,-0.2822359247400488,0.6820242395896419,UNRESOLVED
AARD,ZNF572,1046659937,1047452336,0.5179011311496946,0.17207714452876707,-0.03644322262457724,0.9494587503608551,0.22303725205781622,0.18449004502260014,2,2,2,0.09713631944151954,0.06545397136413425,0.3806205327514982,POSITIVE,0.005007010111971827,0.44106749400366063,POSITIVE,-0.11588691239235305,0.5619614165079855,UNRESOLVED,-0.2367808348966779,0.6828553390123103,UNRESOLVED
AARD,ZNF572,1046659960,1047452390,1.175793045338584,0.49630849713948794,0.8146449444292898,0.9494587503608551,0.09200215231207287,0.13539991829970985,2,2,2,0.09713631944151954,-0.039108394539401486,0.22311269916354723,UNRESOLVED,-0.07308262194935627,0.257086926573502,UNRESOLVED,-0.1410310767692659,0.32503538139341165,UNRESOLVED,-0.20897953158917548,0.3929838362133212,UNRESOLVED
FAM135B,PTP4A3,1048807097,1049220563,0.35164862408898107,0.32505475048506344,-0.1224374143257511,0.9494587503608551,0.15031796146105947,0.12298823769518298,2,2,2,0.39903146169012804,-0.3098242065364519,0.6104601294585708,UNRESOLVED,-0.3709349128438352,0.6715708357659541,UNRESOLVED,-0.4931563254586018,0.7937922483807207,UNRESOLVED,-0.6153777380733683,0.9160136609954872,UNRESOLVED
FAM135B,PTP4A3,1048796221,1049220558,0.07522845418892699,0.9271362087647057,-0.33506219324702363,0.9494587503608551,-0.38796810583980124,0.4327331190045954,2,2,2,0.39903146169012804,-0.8318272094183332,0.055890997738730686,UNRESOLVED,-0.876654851306737,0.10071863962713457,UNRESOLVED,-0.9663101350835448,0.19037392340394232,UNRESOLVED,-1.0559654188603527,0.2800292071807501,UNRESOLVED
FBXO32,SNTB1,1047024526,1047291204,-0.01715423969548428,0.9872940929144058,-0.37657795821735585,0.9494587503608551,-0.3972590610754223,0.39549974665517285,2,2,2,0.4520456085458023,-0.8995270862517191,0.10500896410087446,UNRESOLVED,-0.9497495028822136,0.155231380731369,UNRESOLVED,-1.0501943361432027,0.25567621399235807,UNRESOLVED,-1.1506391694041915,0.3561210472533469,UNRESOLVED
FBXO32,SNTB1,1047013138,1047291201,0.5632375605945276,0.6149842558757963,0.4413051766862821,0.9494587503608551,0.21254211057681338,0.29491242312292854,2,2,1,0.4520456085458023,-0.27553828218155824,0.7006225033351849,UNRESOLVED,-0.3115730663941275,0.7366572875477543,UNRESOLVED,-0.3836426348192662,0.808726855972893,UNRESOLVED,-0.45571220324440487,0.8807964243980316,UNRESOLVED
FER1L6,SLC45A4,1047344859,1049180344,0.8455997553861934,0.8760048926369624,0.6810207657790166,0.9494587503608551,-0.09112513188328397,0.5139228797937376,2,2,2,0.27345389280930893,-0.37344466732752063,0.19119440356095269,UNRESOLVED,-0.38231030996244836,0.20006004619588041,UNRESOLVED,-0.4000415952323038,0.21779133146573587,UNRESOLVED,-0.41777288050215927,0.23552261673559133,UNRESOLVED
FER1L6,SLC45A4,1047346652,1049180275,-0.03560611870568134,0.6572861355824711,-0.05001961768178495,0.9494587503608551,0.2777591158022805,0.21746865349279512,2,2,2,0.27345389280930893,-0.059556651199274446,0.6150748828038355,UNRESOLVED,-0.12341852539152043,0.6789367569960815,UNRESOLVED,-0.2511422737760125,0.8066605053805735,UNRESOLVED,-0.3788660221605046,0.9343842537650656,UNRESOLVED
GPR20,SLC30A8,1046679532,1049204506,-0.0204967320946408,0.38918605523322414,0.2670469577710868,0.9494587503608551,0.8478163849933587,0.5540457282210139,2,2,2,0.04057061902183128,0.730734357092371,0.9648984128943463,POSITIVE,0.6542229482132147,1.0414098217735026,POSITIVE,0.5012001304549019,1.1944326395318154,POSITIVE,0.3481773126965893,1.347455457290128,POSITIVE
GPR20,SLC30A8,1046679961,1049204546,0.4711814501126616,0.25645486574942866,0.5712649352216526,0.9494587503608551,0.7930873697204175,0.6771109960376169,2,2,2,0.04057061902183128,0.6939526914556052,0.8922220479852297,POSITIVE,0.6353886322126242,0.9507861072282108,POSITIVE,0.5182605137266623,1.0679142257141727,POSITIVE,0.4011323952407002,1.1850423442001348,POSITIVE
GSDMC,SLA,1047935688,1048272235,1.0026074422747888,0.6297008387164281,0.0820242175886437,0.9494587503608551,-0.6008253130417183,1.611195155324429,2,2,2,0.6276908557379169,-1.2471614989575532,0.0455108728741167,UNRESOLVED,-1.2658068291354714,0.06415620305203473,UNRESOLVED,-1.3030974894913072,0.10144686340787079,UNRESOLVED,-1.3403881498471435,0.13873752376370685,UNRESOLVED
GSDMC,SLA,1047934723,1048273089,0.04404535343881952,0.46686984992109914,-0.19262549603629164,0.9494587503608551,0.2459180509646448,0.17717409505161988,2,2,2,0.6276908557379169,-0.45117291964136175,0.9430090215706514,UNRESOLVED,-0.5205730345094512,1.0124091364387409,UNRESOLVED,-0.6593732642456305,1.15120936617492,UNRESOLVED,-0.7981734939818097,1.2900095959110993,UNRESOLVED
HAS2,SAMD12,1046802114,1047096208,0.13333927307379342,1.0459528337391302,0.15363511689773393,0.9494587503608551,-0.07619823955433458,0.08349452916169972,2,2,2,0.007853038091334226,-0.12968195567893565,-0.022714523429733513,NEGATIVE,-0.1753126337122025,0.02291615460353333,UNRESOLVED,-0.26657398977873614,0.11417751067006701,UNRESOLVED,-0.3578353458452698,0.20543886673660067,UNRESOLVED
HAS2,SAMD12,1046815638,1047096197,0.27289969432597594,0.12587537217436814,-0.637475526667691,0.9494587503608551,-0.08679184280717989,0.05785573478042991,2,2,2,0.007853038091334226,-0.16965200260958244,-0.0039316830047773366,NEGATIVE,-0.24465912432065076,0.07107543870629099,UNRESOLVED,-0.39467336774278744,0.22108968212842767,UNRESOLVED,-0.5446876111649239,0.3711039255505642,UNRESOLVED
HHLA1,RNF139,1047394797,1048167884,-0.32359964079969145,-0.38715864120175014,-0.7946205469092125,0.9494587503608551,0.8655964854530842,0.3316873656044158,2,2,2,0.6996441301856436,0.03546856613128291,1.6957244047748854,POSITIVE,-0.09501522300487464,1.826208193911043,UNRESOLVED,-0.35598280127718995,2.0871757721833584,UNRESOLVED,-0.616950379549505,2.3481433504556737,UNRESOLVED
HHLA1,RNF139,1047394762,1048169055,0.6148764737425678,0.3237796087692306,-0.08901318386048569,0.9494587503608551,-0.07821051601142903,0.08144710859801754,2,2,2,0.6996441301856436,-0.8258677171075682,0.6694466850847102,UNRESOLVED,-0.8738807880180639,0.7174597559952058,UNRESOLVED,-0.969906929839055,0.813485897816197,UNRESOLVED,-1.0659330716600461,0.9095120396371881,UNRESOLVED
KCNK9,RAD21,1046652599,1048980850,-0.7431259128022416,-0.07967442237463493,-1.8985720633448482,0.9494587503608551,-0.1263129778071166,0.0464092846587875,2,2,2,0.10259611628153638,-0.3649949858835823,0.11236903026934913,UNRESOLVED,-0.5010808776785116,0.24845492206427844,UNRESOLVED,-0.7732526612683703,0.5206267056541372,UNRESOLVED,-1.045424444858229,0.7927984892439959,UNRESOLVED
KCNK9,RAD21,1046652881,1048980833,-1.0658520206816815,0.07425662096902463,-1.9289668631004635,0.9494587503608551,0.012087286973048506,0.0041817100941608345,2,2,2,0.10259611628153638,-0.23503447433020624,0.25920904827630326,UNRESOLVED,-0.3795601193519246,0.4037346932980216,UNRESOLVED,-0.6686114093953613,0.6927859833414584,UNRESOLVED,-0.9576626994387981,0.9818372733848951,UNRESOLVED
KCNQ3,PTK2,1048178032,1049117542,-0.2595164697465658,-0.4240078005540546,-1.153262410539813,0.9494587503608551,0.47972061012166245,0.18576241118178313,2,2,2,0.4051527755205224,-0.05455425394997648,1.0139954741933015,UNRESOLVED,-0.183676342501093,1.143117562744418,UNRESOLVED,-0.4419205196033261,1.4013617398466511,UNRESOLVED,-0.700164696705559,1.659605916948884,UNRESOLVED
KCNQ3,PTK2,1048179774,1049113811,0.30465150684931497,-0.4283758693381565,-1.1400061092578095,0.9494587503608551,-0.06682299640811284,0.033037483117275286,2,2,2,0.4051527755205224,-0.5731078650891629,0.4394618722729372,UNRESOLVED,-0.6742399582496905,0.5405939654334648,UNRESOLVED,-0.8765041445707458,0.7428581517545201,UNRESOLVED,-1.078768330891801,0.9451223380755753,UNRESOLVED
KHDRBS3,ST3GAL1,1048331816,1048561957,0.06099867028772664,0.16115563701407185,-0.6138048790343982,0.9494587503608551,0.11349956402465844,0.06768968001567693,2,2,2,0.3065378308021358,-0.276876426448473,0.5038755544977899,UNRESOLVED,-0.3607145861194686,0.5877137141687855,UNRESOLVED,-0.5283909054614598,0.7553900335107767,UNRESOLVED,-0.696067224803451,0.9230663528527678,UNRESOLVED
KHDRBS3,ST3GAL1,1048331802,1048562575,-0.08534644820048926,0.22798597763784617,-0.27980578828675845,0.9494587503608551,0.5270134326367397,0.30007404366140206,2,2,2,0.3065378308021358,0.13266170327038623,0.9213651620030932,POSITIVE,0.04484780470616856,1.0091790605673108,POSITIVE,-0.1307799924222668,1.1848068576957462,UNRESOLVED,-0.30640778955070214,1.3604346548241817,UNRESOLVED
KLHL38,POU5F1B,1047305865,1047697268,-0.10010687008842134,0.09773287986994206,-0.9909591808151035,0.9494587503608551,-0.039126440235769055,0.02057887516049473,2,2,2,0.6353265565306526,-0.7695175713134311,0.691264690841893,UNRESOLVED,-0.8645821458604407,0.7863292653889026,UNRESOLVED,-1.0547112949544597,0.9764584144829215,UNRESOLVED,-1.2448404440484784,1.1665875635769405,UNRESOLVED
KLHL38,POU5F1B,1047305875,1047697293,0.1770489752444824,0.4281349497926744,0.4736425177005524,0.9494587503608551,0.8179173430242507,0.6322146679941162,2,2,2,0.6353265565306526,0.11790410770937043,1.517930578339131,POSITIVE,0.053217428925142696,1.5826172571233585,POSITIVE,-0.07615592864331255,1.711990614691814,UNRESOLVED,-0.20552928621176803,1.8413639722602695,UNRESOLVED
LRRC6,PHF20L1,1048230263,1048246195,0.2489953748789704,0.641457944853006,0.3267807795514439,0.9494587503608551,0.38578621018032266,0.3825482525335721,2,2,2,0.6042861973482684,-0.26892319621743244,1.0404956165780779,UNRESOLVED,-0.31934640526691915,1.0909188256275644,UNRESOLVED,-0.4201928233658925,1.1917652437265378,UNRESOLVED,-0.5210392414648659,1.2926116618255112,UNRESOLVED
LRRC6,PHF20L1,1048232947,1048244445,0.7712331892856132,1.017853337472785,0.4102430741965513,0.9494587503608551,-0.4293847022009918,1.7410771397116809,2,2,2,0.6042861973482684,-1.0460019069586188,0.18723250255663515,UNRESOLVED,-1.0583329143679774,0.1995635099659938,UNRESOLVED,-1.0829949291866945,0.22422552478471092,UNRESOLVED,-1.1076569440054116,0.24888753960342813,UNRESOLVED
MAL2,OC90,1046871352,1048163484,-0.3800477866487768,0.3417101108568465,-0.804841543701897,0.9494587503608551,0.18295488245088842,0.09444025994559019,2,2,2,0.03193073836958337,0.05416138525562303,0.3117483796461538,POSITIVE,-0.042701373570059015,0.40861113847183583,UNRESOLVED,-0.23642689122142307,0.6023366561232,UNRESOLVED,-0.43015240887278705,0.7960621737745639,UNRESOLVED
MAL2,OC90,1046872754,1048163491,0.4704999249714763,0.1512043714892645,-0.18787354739632342,0.9494587503608551,0.13988090650379092,0.1095204042967359,2,2,2,0.03193073836958337,0.044089507921159066,0.23567230508642278,POSITIVE,-0.019771152291889416,0.29953296529947127,UNRESOLVED,-0.14749247271798638,0.42725428572556823,UNRESOLVED,-0.27521379314408334,0.5549756061516652,UNRESOLVED
MED30,NSMCE2,1046712050,1047488806,-3.2436771287656287,0.2008457754212746,-2.8645418231626643,0.9494587503608551,1.127748280542545,0.22820833551964814,2,8,2,0.3043650824261257,0.5762957554131161,1.6792008056719738,POSITIVE,0.3292083127098129,1.926288248375277,POSITIVE,-0.1649665726967935,2.420463133781883,UNRESOLVED,-0.6591414581033999,2.91463801918849,UNRESOLVED
MED30,NSMCE2,1046712047,1047469191,-2.687768985865268,0.06556640111696291,-2.854495925774123,0.9494587503608551,0.7171654093350369,0.15862560511052662,2,8,2,0.3043650824261257,0.18674432263541052,1.2475864960346632,POSITIVE,-0.03931168163809029,1.4736425003081641,UNRESOLVED,-0.4914236901850918,1.9257545088551655,UNRESOLVED,-0.9435356987320932,2.377866517402167,UNRESOLVED
FAM91A1,NDUFB9,1047320367,1047400134,0.46525952222785294,-0.5787060476269199,-0.7370275853104085,0.9494587503608551,0.32587769044951354,0.16193774397652402,2,2,2,0.43118714878990905,-0.20592765964643434,0.8576830405454614,UNRESOLVED,-0.30654586095247327,0.9583012418515003,UNRESOLVED,-0.507782263564551,1.159537644463578,UNRESOLVED,-0.7090186661766287,1.3607740470756557,UNRESOLVED
FAM91A1,NDUFB9,1047321232,1047400605,0.8166231613657592,-0.48643042370045164,-0.8750518171737409,0.9494587503608551,-0.2557858044781933,0.1630533351050293,2,2,2,0.43118714878990905,-0.7654091914209225,0.2538375824645358,UNRESOLVED,-0.8438454295737426,0.332273820617356,UNRESOLVED,-1.000717905879383,0.48914629692299627,UNRESOLVED,-1.157590382185023,0.6460187732286364,UNRESOLVED
MRPL13,NDRG1,1046988818,1048301817,0.7942993846830742,0.6929638057954777,0.03250669571456216,0.9494587503608551,-0.5052977444031346,1.2274807571057915,2,2,2,0.0884803521041643,-0.6143608120194568,-0.39623467678681235,NEGATIVE,-0.6349435275316148,-0.3756519612746544,NEGATIVE,-0.6761089585559306,-0.3344865302503386,NEGATIVE,-0.7172743895802465,-0.29332109922602273,NEGATIVE
MRPL13,NDRG1,1046989301,1048302531,0.6770824030318852,0.3925731349540297,-0.26574259699908603,0.9494587503608551,-0.3859393846241459,0.46540104570925195,2,2,2,0.0884803521041643,-0.5158828348651,-0.2559959343831918,NEGATIVE,-0.5573459330018897,-0.21453283624640204,NEGATIVE,-0.6402721292754693,-0.13160663997282251,NEGATIVE,-0.7231983255490488,-0.04868044369924296,NEGATIVE
FAM83A,SQLE,1047252909,1047454914,0.32152070147755785,-0.017674939991052088,-0.4805751465164673,0.9494587503608551,0.165037842357882,0.10346734776770188,2,2,2,0.03007553379021222,0.05520872160590955,0.2748669631098544,POSITIVE,-0.02454486535585068,0.35462055007161464,UNRESOLVED,-0.18405203927937114,0.5141277239951352,UNRESOLVED,-0.3435592132028916,0.6736348979186556,UNRESOLVED
FAM83A,SQLE,1047251187,1047455288,0.330076670108073,0.39234206649576986,-0.10257351065477877,0.9494587503608551,0.1244665031022335,0.10579399392362121,2,2,2,0.03007553379021222,0.035566031106127924,0.21336697509833907,POSITIVE,-0.02325890709976544,0.2721919133042324,UNRESOLVED,-0.14090878351155217,0.3898417897160192,UNRESOLVED,-0.2585586599233389,0.5074916661278059,UNRESOLVED
ENPP2,TAF2,1046910339,1046922450,0.2075314303147625,-0.7766773198871112,-1.367526824052246,0.9494587503608551,0.1510778158809577,0.06121310193048057,2,2,2,0.03679730395014703,-0.009122657583892302,0.3112782893458077,UNRESOLVED,-0.13252582709859528,0.4346814588605107,UNRESOLVED,-0.37933216612800125,0.6814877978899166,UNRESOLVED,-0.6261385051574071,0.9282941369193225,UNRESOLVED
ENPP2,TAF2,1046908566,1046926523,-0.30461297847347374,-0.4811159393963464,-1.534470969373666,0.9494587503608551,0.20071669885700927,0.07476466825091739,2,2,2,0.03679730395014703,0.029687073977285733,0.3717463237367328,POSITIVE,-0.10454524695229078,0.5059786446663093,UNRESOLVED,-0.3730098888114438,0.7744432865254623,UNRESOLVED,-0.6414745306705968,1.0429079283846154,UNRESOLVED
ADCY8,AGO2,1048064302,1049097396,0.4614041019935968,0.569799116057528,0.370976089631864,0.9494587503608551,0.28923162194159435,0.33332587433206595,2,2,2,0.14057307761949983,0.10527283018856526,0.47319041369462345,POSITIVE,0.06188711605503597,0.5165761278281528,POSITIVE,-0.024884312212022586,0.6033475560952113,UNRESOLVED,-0.11165574047908111,0.6901189843622698,UNRESOLVED
ADCY8,AGO2,1048072710,1049098440,0.15889955353173715,-0.20201199673419454,-0.5137090878506406,0.9494587503608551,0.47886210571267196,0.2465781267744297,2,2,2,0.14057307761949983,0.24118753089696376,0.7165366805283802,POSITIVE,0.14408603370075534,0.8136381777245886,POSITIVE,-0.05011696069166138,1.0078411721170053,UNRESOLVED,-0.2443199550840781,1.2020441665094221,UNRESOLVED
ANXA13,TRMT12,1047311830,1047390973,0.37241194945370687,-0.1370192003669336,-0.1329911505312708,0.9494587503608551,0.5810748507428111,0.3493033994064242,2,2,2,0.08321048695706959,0.41468812620399464,0.7474615752816275,POSITIVE,0.3315118886222478,0.8306378128633743,POSITIVE,0.16515941345875407,0.9969902880268681,POSITIVE,-0.0011930617047396508,1.1633427631903617,UNRESOLVED
ANXA13,TRMT12,1047312289,1047391038,0.4335082639139011,0.09678805062935693,0.049663005837031565,0.9494587503608551,0.4688254416546287,0.34255310847825743,2,2,2,0.08321048695706959,0.3171838953886365,0.6204669879206208,POSITIVE,0.24875283607971388,0.6888980472295435,POSITIVE,0.11189071746186863,0.8257601658473888,POSITIVE,-0.024971401155976625,0.962622284465234,UNRESOLVED
ASAP1,ZHX2,1047225472,1047978197,0.28353604144312833,0.3428230591744341,0.037605504561585845,0.9494587503608551,0.3607051543048785,0.28344880225171426,2,2,2,0.26682095042801646,0.030256283871654632,0.6911540247381023,POSITIVE,-0.03337163613355276,0.7547819447433097,UNRESOLVED,-0.16062747614396755,0.8820377847537245,UNRESOLVED,-0.28788331615438234,1.0092936247641393,UNRESOLVED
ASAP1,ZHX2,1047225439,1047984070,0.2728635052418791,0.345516599679337,-0.3303100221316801,0.9494587503608551,0.0007686233079589044,0.0006002349564172,2,2,2,0.26682095042801646,-0.33007919691008225,0.33161644352600006,UNRESOLVED,-0.39410606670010695,0.39564331331602476,UNRESOLVED,-0.5221598062801565,0.5236970528960743,UNRESOLVED,-0.6502135458602059,0.6517507924761237,UNRESOLVED
